admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Baume,FRENCH,بلسم,ARABIC,batch 1
sanoop@rightsolutions.ae,Baume du Pérou,FRENCH,بلسم من البيرو,ARABIC,batch 1
sanoop@rightsolutions.ae,"Baume, citron",FRENCH,"بلسم، ليمون",ARABIC,batch 1
sanoop@rightsolutions.ae,Benzaldéhyde,FRENCH,بنزألدهيد,ARABIC,batch 1
sanoop@rightsolutions.ae,Benzoate de calcium,FRENCH,بنزوات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Benzoate de calcium,FRENCH,بنزوات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Benzoate de soda,FRENCH,بنزيات الصودا,ARABIC,batch 1
sanoop@rightsolutions.ae,Propionate de benzyle,FRENCH,بنزيل البروبيونات,ARABIC,batch 1
sanoop@rightsolutions.ae,Alcool benzoyle,FRENCH,بنزيل الكحول,ARABIC,batch 1
sanoop@rightsolutions.ae,Acésulfame de potassium,FRENCH,بوتاسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Hydroxytoluène butylé,FRENCH,بوتيل هيدروكسي تولوين,ARABIC,batch 1
sanoop@rightsolutions.ae,Borax,FRENCH,بودرة البوراكس,ARABIC,batch 1
sanoop@rightsolutions.ae,Poudre d'amande,FRENCH,بودرة اللوز,ARABIC,batch 1
sanoop@rightsolutions.ae,Poudre de mangue séchée,FRENCH,بودرة المانجو المجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait en poudre,FRENCH,بودرة حليب,ARABIC,batch 1
sanoop@rightsolutions.ae,Poudre de vinaigre de cidre,FRENCH,بودرة خل روح التفاح,ARABIC,batch 1
sanoop@rightsolutions.ae,Poudre de crème,FRENCH,بودرة كاستردد,ARABIC,batch 1
sanoop@rightsolutions.ae,Amasi,FRENCH,بودرة مانجو,ARABIC,batch 1
sanoop@rightsolutions.ae,Amchur,FRENCH,بودرة مانجو,ARABIC,batch 1
sanoop@rightsolutions.ae,Poudre d'amchur,FRENCH,بودرة مانجو,ARABIC,batch 1
sanoop@rightsolutions.ae,Poudre de marante,FRENCH,بودرة نبات الطاعة / بودرة جذور الأروروت,ARABIC,batch 1
sanoop@rightsolutions.ae,Pudding du chancelier,FRENCH,بودينغ انجليزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Pudding d'Ève,FRENCH,بودينغ إيف,ARABIC,batch 1
sanoop@rightsolutions.ae,Boudin noir,FRENCH,بودينغ أسود,ARABIC,batch 1
sanoop@rightsolutions.ae,Pudding de Noël,FRENCH,بودينغ عيد الميلاد,ARABIC,batch 1
sanoop@rightsolutions.ae,Chocolat bourbon,FRENCH,بوربون الشوكولاته,ARABIC,batch 1
sanoop@rightsolutions.ae,Salad de burnet,FRENCH,"بورنت ، سلطة",ARABIC,batch 1
sanoop@rightsolutions.ae,Boza,FRENCH,بوظة,ARABIC,batch 1
sanoop@rightsolutions.ae,Polyphosphate de calcium,FRENCH,بولي فوسفات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Albumine d'œuf,FRENCH,بياض البيض,ARABIC,batch 1
sanoop@rightsolutions.ae,Blanc d'œuf,FRENCH,بياض البيض,ARABIC,batch 1
sanoop@rightsolutions.ae,Bêta-carotène,FRENCH,بيتا كاروتين,ARABIC,batch 1
sanoop@rightsolutions.ae,Bêta-carotène,FRENCH,بيتا كاروتين,ARABIC,batch 1
sanoop@rightsolutions.ae,Bétanine,FRENCH,بيتانين,ARABIC,batch 1
sanoop@rightsolutions.ae,Bière aux fruits,FRENCH,بيرة الفاكهة,ARABIC,batch 1
sanoop@rightsolutions.ae,Ale,FRENCH,بيرة محلاة,ARABIC,batch 1
sanoop@rightsolutions.ae,Bière amère,FRENCH,بيرة مرة,ARABIC,batch 1
sanoop@rightsolutions.ae,Burnet,FRENCH,بيرنت,ARABIC,batch 1
sanoop@rightsolutions.ae,Jardin de burnet,FRENCH,"بيرنت ، حديقة",ARABIC,batch 1
sanoop@rightsolutions.ae,Petit burnet,FRENCH,"بيرنت ، صغير",ARABIC,batch 1
sanoop@rightsolutions.ae,Pyrophosphate de calcium,FRENCH,بيروفسفات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Péroxyde de benzoyle,FRENCH,بيروكسيد البنزويل,ARABIC,batch 1
sanoop@rightsolutions.ae,Peroxyde de calcium,FRENCH,بيروكسيد الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Bisphénol A,FRENCH,بيسفينول A,ARABIC,batch 1
sanoop@rightsolutions.ae,Bisulfite de Calcium,FRENCH,بيسلفيت الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Bisulfite de Calcium,FRENCH,بيسلفيت الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Bison,FRENCH,بيسون,ARABIC,batch 1
sanoop@rightsolutions.ae,Œuf,FRENCH,بيض,ARABIC,batch 1
sanoop@rightsolutions.ae,Œufs,FRENCH,بيض,ARABIC,batch 1
sanoop@rightsolutions.ae,Carbonate d'ammonium,FRENCH,بيكاربونات الأمونيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Bicarbonate,FRENCH,بيكربونات,ARABIC,batch 1
sanoop@rightsolutions.ae,Bicarbonate de soda,FRENCH,بيكربونات الصودا,ARABIC,batch 1
sanoop@rightsolutions.ae,Bixine,FRENCH,بيكسين,ARABIC,batch 1
sanoop@rightsolutions.ae,Levure,FRENCH,بيكنج باودر,ARABIC,batch 1
sanoop@rightsolutions.ae,Pentanone-2,FRENCH,بينتانون,ARABIC,batch 1
sanoop@rightsolutions.ae,Tarte à la crème,FRENCH,تارت الكاسترد,ARABIC,batch 1
sanoop@rightsolutions.ae,Tarte Bakewell,FRENCH,تارت بيكويل / كعكة بيكويل,ARABIC,batch 1
sanoop@rightsolutions.ae,Date chinoise,FRENCH,تاريخ صيني,ARABIC,batch 1
sanoop@rightsolutions.ae,Truffe au chocolat,FRENCH,ترافل الشوكولا,ARABIC,batch 1
sanoop@rightsolutions.ae,Cheon Sa Chae,FRENCH,تشون سا تشاي,ARABIC,batch 1
sanoop@rightsolutions.ae,Cheerios,FRENCH,تشيريوس,ARABIC,batch 1
sanoop@rightsolutions.ae,Gâteau au fromage,FRENCH,تشيز كيك,ARABIC,batch 1
sanoop@rightsolutions.ae,Chili,FRENCH,تشيلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Chili Con Queso,FRENCH,تشيلي كون كويسو,ARABIC,batch 1
sanoop@rightsolutions.ae,Pomme sauvage,FRENCH,تفاح حرجي,ARABIC,batch 1
sanoop@rightsolutions.ae,Pomme,FRENCH,تفاحة,ARABIC,batch 1
sanoop@rightsolutions.ae,Composition moyenne,FRENCH,تكوينات تقريبية,ARABIC,batch 1
sanoop@rightsolutions.ae,Colorant artificiel,FRENCH,تلوين صناعي,ARABIC,batch 1
sanoop@rightsolutions.ae,Colorant artificiel,FRENCH,تلوين صناعي,ARABIC,batch 1
sanoop@rightsolutions.ae,Date,FRENCH,تمر,ARABIC,batch 1
sanoop@rightsolutions.ae,Alligator,FRENCH,تمساح,ARABIC,batch 1
sanoop@rightsolutions.ae,Crocodile,FRENCH,تمساح,ARABIC,batch 1
sanoop@rightsolutions.ae,Dates,FRENCH,تمور,ARABIC,batch 1
sanoop@rightsolutions.ae,Condiments,FRENCH,توابل,ARABIC,batch 1
sanoop@rightsolutions.ae,Berebere,FRENCH,توابل البربري,ARABIC,batch 1
sanoop@rightsolutions.ae,Mûre,FRENCH,توت أسود,ARABIC,batch 1
sanoop@rightsolutions.ae,Mûre de Boysen,FRENCH,توت بويسينبيري,ARABIC,batch 1
sanoop@rightsolutions.ae,Bayberry chinois,FRENCH,توت صيني,ARABIC,batch 1
sanoop@rightsolutions.ae,Bonitou,FRENCH,تونا بوليت,ARABIC,batch 1
sanoop@rightsolutions.ae,Chien de mer,FRENCH,تونة,ARABIC,batch 1
sanoop@rightsolutions.ae,Thon blanc,FRENCH,تونة الباكور,ARABIC,batch 1
sanoop@rightsolutions.ae,Thon blanc,FRENCH,تونة الباكور,ARABIC,batch 1
sanoop@rightsolutions.ae,Esccolar,FRENCH,تونة بيضاء,ARABIC,batch 1
sanoop@rightsolutions.ae,Thon à dents de chien,FRENCH,تونة بيضة,ARABIC,batch 1
sanoop@rightsolutions.ae,Thon obèse,FRENCH,تونة كبيرة العين,ARABIC,batch 1
sanoop@rightsolutions.ae,Dioxyde de chlore,FRENCH,ثاني أكسيد الكلور,ARABIC,batch 1
sanoop@rightsolutions.ae,Culture de fromage,FRENCH,ثقافة الجبن,ARABIC,batch 1
sanoop@rightsolutions.ae,Glace carbonique,FRENCH,ثلج جاف,ARABIC,batch 1
sanoop@rightsolutions.ae,Double,FRENCH,ثنائي,ARABIC,batch 1
sanoop@rightsolutions.ae,Diacétate de calcium,FRENCH,ثنائي الأسيتات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Diacétyle,FRENCH,ثنائي الأسيتيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Bisphénol A,FRENCH,ثنائي الفينول أ,ARABIC,batch 1
sanoop@rightsolutions.ae,Biphényle,FRENCH,ثنائي الفينيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Adipate de diamidon acétylé,FRENCH,ثنائي النشا بالأستيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Adipate de diamidon acétylé,FRENCH,ثنائي النشا بالأستيل,ARABIC,batch 1
sanoop@rightsolutions.ae,Phosphate de distarque acétylé,FRENCH,ثنائي النشا بالأستيل مع الفوسفات,ARABIC,batch 1
sanoop@rightsolutions.ae,Phosphate de diamidon acétylé,FRENCH,ثنائي النشا بالأستيل مع الفوسفات,ARABIC,batch 1
sanoop@rightsolutions.ae,Dioxide de carbone,FRENCH,ثنائي أكسيد الكربون,ARABIC,batch 1
sanoop@rightsolutions.ae,Dioxide de carbone,FRENCH,ثنائي أكسيد الكربون,ARABIC,batch 1
sanoop@rightsolutions.ae,Acini di Pepe,FRENCH,ثنائي عنيبات,ARABIC,batch 1
sanoop@rightsolutions.ae,Biphosphate de calcium,FRENCH,ثنائي فوسفات الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Tarte aux pommes américaine,FRENCH,ثور أمريكي,ARABIC,batch 1
sanoop@rightsolutions.ae,Yak domestiqué,FRENCH,ثور محلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Damson Gin,FRENCH,جِن دامسون,ARABIC,batch 1
sanoop@rightsolutions.ae,Gâteau Banbury,FRENCH,جاتوه بانبيري,ARABIC,batch 1
sanoop@rightsolutions.ae,(Gamma)-Undecalactone,FRENCH,جاما أنديكالاكتون,ARABIC,batch 1
sanoop@rightsolutions.ae,(Gamma)-Octalactone,FRENCH,جاما أوكتالاكتون,ARABIC,batch 1
sanoop@rightsolutions.ae,(Gamma)-Nonalactone,FRENCH,جاما نونالاكتون,ARABIC,batch 1
sanoop@rightsolutions.ae,Buffle,FRENCH,جاموس,ARABIC,batch 1
sanoop@rightsolutions.ae,Camembert,FRENCH,جبن الكممبير,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage de Shankleesh,FRENCH,جبنة الشنكليش,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage de Shanklish,FRENCH,جبنة الشنكليش,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage de Shanklish,FRENCH,جبنة الشنكليش,ARABIC,batch 1
sanoop@rightsolutions.ae,Shinklish Cheese,FRENCH,جبنة الشنكليش,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage cheddar,FRENCH,جبنة الشيدر,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage Frais,FRENCH,جبنة الكريمة,ARABIC,batch 1
sanoop@rightsolutions.ae,Edam,FRENCH,جبنة إيدام,ARABIC,batch 1
sanoop@rightsolutions.ae,Emmental,FRENCH,جبنة إيمينتال,ARABIC,batch 1
sanoop@rightsolutions.ae,Emmental,FRENCH,جبنة إيمينتال,ARABIC,batch 1
sanoop@rightsolutions.ae,Bison américain,FRENCH,جبنة أمريكية,ARABIC,batch 1
sanoop@rightsolutions.ae,Brie,FRENCH,جبنة بري,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage baladi,FRENCH,جبنة بلدي,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage de chancliche,FRENCH,جبنة تشانكليش,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage bleu danois,FRENCH,جبنة دنماركية,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage à pâte persillée,FRENCH,جبنة زرقاء,ARABIC,batch 1
sanoop@rightsolutions.ae,Stilton bleu,FRENCH,جبنة ستيلتون الزرقاء,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage Charkassiyea,FRENCH,جبنة شركسية,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage cheddar jack,FRENCH,جبنة شيدر جاك,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage cheshire,FRENCH,جبنة شيشاير,ARABIC,batch 1
sanoop@rightsolutions.ae,Cheshire bleu,FRENCH,جبنة شيشاير الزرقاء,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage arabe,FRENCH,جبنة عربية,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage arabe,FRENCH,جبنة عربية,ARABIC,batch 1
sanoop@rightsolutions.ae,Cottage cheese,FRENCH,جبنة قريش,ARABIC,batch 1
sanoop@rightsolutions.ae,Cadinène,FRENCH,جبنة كادينين,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage Caerphilly,FRENCH,جبنة كرفيلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage Cotija,FRENCH,جبنة كوتيجا,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage Colby,FRENCH,جبنة كولبي,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage Colby Jack,FRENCH,جبنة كولبي جالك,ARABIC,batch 1
sanoop@rightsolutions.ae,Cabecou,FRENCH,جبنة ماعز كوبيكو,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage de Shelal,FRENCH,جبنة مشللة,ARABIC,batch 1
sanoop@rightsolutions.ae,Fromage,FRENCH,جبنه,ARABIC,batch 1
sanoop@rightsolutions.ae,Racine de bardane,FRENCH,جذر الأرقطيون,ARABIC,batch 1
sanoop@rightsolutions.ae,Racine de pissenlit,FRENCH,جذر الهندباء,ARABIC,batch 1
sanoop@rightsolutions.ae,Thé à la racine de bardane,FRENCH,جذر شاي الأرقطيون,ARABIC,batch 1
sanoop@rightsolutions.ae,Écrevisse,FRENCH,جراد البحر,ARABIC,batch 1
sanoop@rightsolutions.ae,Energy Shot,FRENCH,جرعة طاقة,ARABIC,batch 1
sanoop@rightsolutions.ae,Eruca,FRENCH,جرير,ARABIC,batch 1
sanoop@rightsolutions.ae,Carotte,FRENCH,جزرة,ARABIC,batch 1
sanoop@rightsolutions.ae,Gel de cellulose,FRENCH,جل السليلوز,ARABIC,batch 1
sanoop@rightsolutions.ae,Crevette tigrée noire,FRENCH,جمبري أسود عملاق,ARABIC,batch 1
sanoop@rightsolutions.ae,Chameau,FRENCH,جمل,ARABIC,batch 1
sanoop@rightsolutions.ae,Alpaga,FRENCH,جمل جموب أمريكي,ARABIC,batch 1
sanoop@rightsolutions.ae,Solide non gras du lait,FRENCH,جوامد الحليب - باستثناء الدسم,ARABIC,batch 1
sanoop@rightsolutions.ae,Noix de cajou,FRENCH,جوز الكاجو,ARABIC,batch 1
sanoop@rightsolutions.ae,"Noix de coco, desséchée",FRENCH,"جوز الهند، مقطع",ARABIC,batch 1
sanoop@rightsolutions.ae,Noix de coco,FRENCH,جوز هند,ARABIC,batch 1
sanoop@rightsolutions.ae,Noix de coco séchée,FRENCH,جوز هند مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Gin néerlandais,FRENCH,جين ألماني,ARABIC,batch 1
sanoop@rightsolutions.ae,Brème,FRENCH,حاد,ARABIC,batch 1
sanoop@rightsolutions.ae,Extra Sharp,FRENCH,حاد جداً,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide aconotique,FRENCH,حامض الأكونتيك,ARABIC,batch 1
sanoop@rightsolutions.ae,Graine d'anis,FRENCH,حب اليانسون,ARABIC,batch 1
sanoop@rightsolutions.ae,Graines de cacao,FRENCH,حبات الكاكاو,ARABIC,batch 1
sanoop@rightsolutions.ae,Seiche,FRENCH,"حبار
",ARABIC,batch 1
sanoop@rightsolutions.ae,Grain de maïs,FRENCH,حبة الذرة,ARABIC,batch 1
sanoop@rightsolutions.ae,Grains de maïs,FRENCH,حبوب الذرة,ARABIC,batch 1
sanoop@rightsolutions.ae,Grain de café,FRENCH,حبوب القهوة,ARABIC,batch 1
sanoop@rightsolutions.ae,Fève de cacao,FRENCH,حبوب الكاكاو,ARABIC,batch 1
sanoop@rightsolutions.ae,Fève de cacao,FRENCH,حبوب الكاكاو,ARABIC,batch 1
sanoop@rightsolutions.ae,Son de blé,FRENCH,حبوب فطور أول- بران,ARABIC,batch 1
sanoop@rightsolutions.ae,Bourgeons de son,FRENCH,حبوب فطور أول- بران,ARABIC,batch 1
sanoop@rightsolutions.ae,Granule de blé dur,FRENCH,حبيبات القمح الصلب,ARABIC,batch 1
sanoop@rightsolutions.ae,Pomme de terre,FRENCH,حرشف القدس,ARABIC,batch 1
sanoop@rightsolutions.ae,Burn,FRENCH,حرق,ARABIC,batch 1
sanoop@rightsolutions.ae,Aneth,FRENCH,حشائش الشبت,ARABIC,batch 1
sanoop@rightsolutions.ae,Pudding au pain,FRENCH,حشوة الخبز,ARABIC,batch 1
sanoop@rightsolutions.ae,Gélose,FRENCH,حشيش صيني,ARABIC,batch 1
sanoop@rightsolutions.ae,Escargot,FRENCH,حلزون,ARABIC,batch 1
sanoop@rightsolutions.ae,Délice d'ange,FRENCH,حلوى اسفنجية خالية من صفار البيض,ARABIC,batch 1
sanoop@rightsolutions.ae,Fruit Fool,FRENCH,حلوى الفاكهة الإنجليزية,ARABIC,batch 1
sanoop@rightsolutions.ae,Pastilles aux fruits,FRENCH,حلوى الفاكهة الهلامية,ARABIC,batch 1
sanoop@rightsolutions.ae,Crumble aux fruits,FRENCH,حلوى الفواكه الهشة,ARABIC,batch 1
sanoop@rightsolutions.ae,Fudge,FRENCH,حلوى منفوشة لينة,ARABIC,batch 1
sanoop@rightsolutions.ae,Rouleau arctique,FRENCH,حلى الأركتيك رول,ARABIC,batch 1
sanoop@rightsolutions.ae,Bombe glacée,FRENCH,حلى بومبيه,ARABIC,batch 1
sanoop@rightsolutions.ae,Jubilé de cerises,FRENCH,حلى تشيري جوبيلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait,FRENCH,حليب,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait de vache,FRENCH,حليب الأبقار,ARABIC,batch 1
sanoop@rightsolutions.ae,Chocolat au lait,FRENCH,حليب الشوكولاتة,ARABIC,batch 1
sanoop@rightsolutions.ae,Hobnobs au chocolat au lait,FRENCH,حليب الشوكولاتة هوب نوبس,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait de coco,FRENCH,حليب جوز الهند,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait de coco condensé,FRENCH,حليب جوز الهند المكثف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait de coco évaporé,FRENCH,حليب جوز هند مكثف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait écrémé séché,FRENCH,حليب خالي من الدهن مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait entier,FRENCH,حليب كامل الدسم,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait entier sec,FRENCH,حليب كامل الدسم مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait évaporé,FRENCH,حليب مبخر,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait évaporé,FRENCH,حليب مبخر,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait séché,FRENCH,حليب مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait condensé,FRENCH,حليب مكثف,ARABIC,batch 1
sanoop@rightsolutions.ae,Cerises amarena,FRENCH,حليب ملبن,ARABIC,batch 1
sanoop@rightsolutions.ae,Âne,FRENCH,حمار,ARABIC,batch 1
sanoop@rightsolutions.ae,Pigeon domestique,FRENCH,حمام محلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Haricots Ceci,FRENCH,حمص,ARABIC,batch 1
sanoop@rightsolutions.ae,Pois chiches,FRENCH,حمص,ARABIC,batch 1
sanoop@rightsolutions.ae,Pois chiches,FRENCH,حمص,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide éthylbutyrique-2,FRENCH,حمض الإثيلبيوتيريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide érythorbique,FRENCH,حمض الإريثوبيك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acid aspartique,FRENCH,حمض الأسبارتيك الأميني,ARABIC,batch 1
sanoop@rightsolutions.ae,Acid aspartique,FRENCH,حمض الأسبارتيك الأميني,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide benzoïque,FRENCH,حمض البنزويك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide benzoïque,FRENCH,حمض البنزويك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide borique,FRENCH,حمض البوريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide borique,FRENCH,حمض البوريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide butyrique,FRENCH,حمض البيوتيريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide citrique,FRENCH,حمض الستريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide citrique,FRENCH,حمض الستريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide cyclamique,FRENCH,حمض السيكلاميك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide cyclamique et ses sels de Na et Ca,FRENCH,حمض السيكلاميك وأملاحه الصوديوم و الكالسيوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Phosphate acide,FRENCH,حمض الفوسفات,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide fumarique,FRENCH,حمض الفوماريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide fumarique,FRENCH,حمض الفوماريك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide caprylique,FRENCH,حمض الكابريليك,ARABIC,batch 1
sanoop@rightsolutions.ae,Calcium D acide pantothénique,FRENCH,حمض الكالسيوم بانتوثينيك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide cholique,FRENCH,حمض الكوليك,ARABIC,batch 1
sanoop@rightsolutions.ae,Monoglycéride d'acide tartrique acétylé,FRENCH,حمض أحادي الجليسريد المؤستل,ARABIC,batch 1
sanoop@rightsolutions.ae,Alanine,FRENCH,حمض أميني,ARABIC,batch 1
sanoop@rightsolutions.ae,Arginine,FRENCH,حمض أميني,ARABIC,batch 1
sanoop@rightsolutions.ae,Arginine,FRENCH,حمض أميني,ARABIC,batch 1
sanoop@rightsolutions.ae,Pyrophosphate de sodium acide,FRENCH,حمض بايروفوسفات الصوديوم,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide adipique,FRENCH,حمض دهني,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide adipique,FRENCH,حمض دهني,ARABIC,batch 1
sanoop@rightsolutions.ae,Acide cinnamique,FRENCH,حمض سيناميك,ARABIC,batch 1
sanoop@rightsolutions.ae,Acid ascorbique,FRENCH,حمض صمغ الحلتيت,ARABIC,batch 1
sanoop@rightsolutions.ae,Acid ascorbique,FRENCH,حمض صمغ الحلتيت,ARABIC,batch 1
sanoop@rightsolutions.ae,Caséine acide,FRENCH,حمض قاني,ARABIC,batch 1
sanoop@rightsolutions.ae,Phosphate acide de calcium,FRENCH,حمض كالسيوم الفوسفات,ARABIC,batch 1
sanoop@rightsolutions.ae,Hydroxyanisole butylé,FRENCH,حمض هيدروكسي,ARABIC,batch 1
sanoop@rightsolutions.ae,Wapiti,FRENCH,حيوان الإلكة,ARABIC,batch 1
sanoop@rightsolutions.ae,Coypu,FRENCH,حيوان الكيب,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain,FRENCH,خبز,ARABIC,batch 1
sanoop@rightsolutions.ae,Petit pain,FRENCH,خبز,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain complet,FRENCH,خبز اسمر,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain d'amitié amish,FRENCH,خبز الأميش,ARABIC,batch 1
sanoop@rightsolutions.ae,Beigel,FRENCH,خبز البيجل,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain au maïs,FRENCH,خبز الذرة,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain Anadama,FRENCH,خبز أسمر بريطاني,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain noir,FRENCH,خبز أسود,ARABIC,batch 1
sanoop@rightsolutions.ae,Petit pain,FRENCH,خبز باث,ARABIC,batch 1
sanoop@rightsolutions.ae,Brioche,FRENCH,خبز بريوش,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain à la bière,FRENCH,خبز بمياه الشعير,ARABIC,batch 1
sanoop@rightsolutions.ae,Boule,FRENCH,خبز بول الفرنسي,ARABIC,batch 1
sanoop@rightsolutions.ae,Chelsea Bun,FRENCH,خبز تشيلسي,ARABIC,batch 1
sanoop@rightsolutions.ae,Beignet,FRENCH,خبز صمون مدور,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain arabe,FRENCH,خبز عربي,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain arabe,FRENCH,خبز عربي,ARABIC,batch 1
sanoop@rightsolutions.ae,Gros pain arabe,FRENCH,خبز عربي كبير,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain cubain,FRENCH,خبز كوبي,ARABIC,batch 1
sanoop@rightsolutions.ae,Pain à la banane,FRENCH,خبز موز,ARABIC,batch 1
sanoop@rightsolutions.ae,Bhakri,FRENCH,خبز هندي,ARABIC,batch 1
sanoop@rightsolutions.ae,Bhatura,FRENCH,خبز هندي مقلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Bhatura,FRENCH,خبز هندي مقلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Pudding au pain et beurre,FRENCH,خبز وزبدة,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait caillé,FRENCH,خثارة لبن مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Lait caillé,FRENCH,خثارة لبن مجفف,ARABIC,batch 1
sanoop@rightsolutions.ae,Moutarde anglaise,FRENCH,خردل إنجليزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Moutarde noire,FRENCH,خردل أسود,ARABIC,batch 1
sanoop@rightsolutions.ae,Moutarde de Dijon,FRENCH,خردل ديجون,ARABIC,batch 1
sanoop@rightsolutions.ae,Moutarde à l'ancienne de Dijon,FRENCH,خردل ديجون حبة كاملة,ARABIC,batch 1
sanoop@rightsolutions.ae,Sapote noire,FRENCH,خرمال أسود,ARABIC,batch 1
sanoop@rightsolutions.ae,Caroube,FRENCH,خروب,ARABIC,batch 1
sanoop@rightsolutions.ae,Mouton domestique,FRENCH,خروف محلي,ARABIC,batch 1
sanoop@rightsolutions.ae,Endive frisée,FRENCH,خس الفرزي,ARABIC,batch 1
sanoop@rightsolutions.ae,Sciaenidae,FRENCH,خضار جنوب آسوية,ARABIC,batch 1
sanoop@rightsolutions.ae,Légumes secs,FRENCH,خضار مجففة,ARABIC,batch 1
sanoop@rightsolutions.ae,Cidre,FRENCH,خل التفاح,ARABIC,batch 1
sanoop@rightsolutions.ae,Vinaigre de cidre,FRENCH,خل التفاح,ARABIC,batch 1
