admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,بلسم,ARABIC,Baume,FRENCH,batch 1
sanoop@rightsolutions.ae,بلسم من البيرو,ARABIC,Baume du Pérou,FRENCH,batch 1
sanoop@rightsolutions.ae,"بلسم، ليمون",ARABIC,"Baume, citron",FRENCH,batch 1
sanoop@rightsolutions.ae,بنزألدهيد,ARABIC,Benzaldéhyde,FRENCH,batch 1
sanoop@rightsolutions.ae,بنزوات الكالسيوم,ARABIC,Benzoate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بنزوات الكالسيوم,ARABIC,Benzoate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بنزيات الصودا,ARABIC,Benzoate de soda,FRENCH,batch 1
sanoop@rightsolutions.ae,بنزيل البروبيونات,ARABIC,Propionate de benzyle,FRENCH,batch 1
sanoop@rightsolutions.ae,بنزيل الكحول,ARABIC,Alcool benzoyle,FRENCH,batch 1
sanoop@rightsolutions.ae,بوتاسيوم,ARABIC,Acésulfame de potassium,FRENCH,batch 1
sanoop@rightsolutions.ae,بوتيل هيدروكسي تولوين,ARABIC,Hydroxytoluène butylé,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة البوراكس,ARABIC,Borax,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة اللوز,ARABIC,Poudre d'amande,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة المانجو المجفف,ARABIC,Poudre de mangue séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة حليب,ARABIC,Lait en poudre,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة خل روح التفاح,ARABIC,Poudre de vinaigre de cidre,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة كاستردد,ARABIC,Poudre de crème,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة مانجو,ARABIC,Amasi,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة مانجو,ARABIC,Amchur,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة مانجو,ARABIC,Poudre d'amchur,FRENCH,batch 1
sanoop@rightsolutions.ae,بودرة نبات الطاعة / بودرة جذور الأروروت,ARABIC,Poudre de marante,FRENCH,batch 1
sanoop@rightsolutions.ae,بودينغ انجليزي,ARABIC,Pudding du chancelier,FRENCH,batch 1
sanoop@rightsolutions.ae,بودينغ إيف,ARABIC,Pudding d'Ève,FRENCH,batch 1
sanoop@rightsolutions.ae,بودينغ أسود,ARABIC,Boudin noir,FRENCH,batch 1
sanoop@rightsolutions.ae,بودينغ عيد الميلاد,ARABIC,Pudding de Noël,FRENCH,batch 1
sanoop@rightsolutions.ae,بوربون الشوكولاته,ARABIC,Chocolat bourbon,FRENCH,batch 1
sanoop@rightsolutions.ae,"بورنت ، سلطة",ARABIC,Salad de burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,بوظة,ARABIC,Boza,FRENCH,batch 1
sanoop@rightsolutions.ae,بولي فوسفات الكالسيوم,ARABIC,Polyphosphate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بياض البيض,ARABIC,Albumine d'œuf,FRENCH,batch 1
sanoop@rightsolutions.ae,بياض البيض,ARABIC,Blanc d'œuf,FRENCH,batch 1
sanoop@rightsolutions.ae,بيتا كاروتين,ARABIC,Bêta-carotène,FRENCH,batch 1
sanoop@rightsolutions.ae,بيتا كاروتين,ARABIC,Bêta-carotène,FRENCH,batch 1
sanoop@rightsolutions.ae,بيتانين,ARABIC,Bétanine,FRENCH,batch 1
sanoop@rightsolutions.ae,بيرة الفاكهة,ARABIC,Bière aux fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,بيرة محلاة,ARABIC,Ale,FRENCH,batch 1
sanoop@rightsolutions.ae,بيرة مرة,ARABIC,Bière amère,FRENCH,batch 1
sanoop@rightsolutions.ae,بيرنت,ARABIC,Burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,"بيرنت ، حديقة",ARABIC,Jardin de burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,"بيرنت ، صغير",ARABIC,Petit burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,بيروفسفات الكالسيوم,ARABIC,Pyrophosphate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بيروكسيد البنزويل,ARABIC,Péroxyde de benzoyle,FRENCH,batch 1
sanoop@rightsolutions.ae,بيروكسيد الكالسيوم,ARABIC,Peroxyde de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بيسفينول A,ARABIC,Bisphénol A,FRENCH,batch 1
sanoop@rightsolutions.ae,بيسلفيت الكالسيوم,ARABIC,Bisulfite de Calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بيسلفيت الكالسيوم,ARABIC,Bisulfite de Calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,بيسون,ARABIC,Bison,FRENCH,batch 1
sanoop@rightsolutions.ae,بيض,ARABIC,Œuf,FRENCH,batch 1
sanoop@rightsolutions.ae,بيض,ARABIC,Œufs,FRENCH,batch 1
sanoop@rightsolutions.ae,بيكاربونات الأمونيوم,ARABIC,Carbonate d'ammonium,FRENCH,batch 1
sanoop@rightsolutions.ae,بيكربونات,ARABIC,Bicarbonate,FRENCH,batch 1
sanoop@rightsolutions.ae,بيكربونات الصودا,ARABIC,Bicarbonate de soda,FRENCH,batch 1
sanoop@rightsolutions.ae,بيكسين,ARABIC,Bixine,FRENCH,batch 1
sanoop@rightsolutions.ae,بيكنج باودر,ARABIC,Levure,FRENCH,batch 1
sanoop@rightsolutions.ae,بينتانون,ARABIC,Pentanone-2,FRENCH,batch 1
sanoop@rightsolutions.ae,تارت الكاسترد,ARABIC,Tarte à la crème,FRENCH,batch 1
sanoop@rightsolutions.ae,تارت بيكويل / كعكة بيكويل,ARABIC,Tarte Bakewell,FRENCH,batch 1
sanoop@rightsolutions.ae,تاريخ صيني,ARABIC,Date chinoise,FRENCH,batch 1
sanoop@rightsolutions.ae,ترافل الشوكولا,ARABIC,Truffe au chocolat,FRENCH,batch 1
sanoop@rightsolutions.ae,تشون سا تشاي,ARABIC,Cheon Sa Chae,FRENCH,batch 1
sanoop@rightsolutions.ae,تشيريوس,ARABIC,Cheerios,FRENCH,batch 1
sanoop@rightsolutions.ae,تشيز كيك,ARABIC,Gâteau au fromage,FRENCH,batch 1
sanoop@rightsolutions.ae,تشيلي,ARABIC,Chili,FRENCH,batch 1
sanoop@rightsolutions.ae,تشيلي كون كويسو,ARABIC,Chili Con Queso,FRENCH,batch 1
sanoop@rightsolutions.ae,تفاح حرجي,ARABIC,Pomme sauvage,FRENCH,batch 1
sanoop@rightsolutions.ae,تفاحة,ARABIC,Pomme,FRENCH,batch 1
sanoop@rightsolutions.ae,تكوينات تقريبية,ARABIC,Composition moyenne,FRENCH,batch 1
sanoop@rightsolutions.ae,تلوين صناعي,ARABIC,Colorant artificiel,FRENCH,batch 1
sanoop@rightsolutions.ae,تلوين صناعي,ARABIC,Colorant artificiel,FRENCH,batch 1
sanoop@rightsolutions.ae,تمر,ARABIC,Date,FRENCH,batch 1
sanoop@rightsolutions.ae,تمساح,ARABIC,Alligator,FRENCH,batch 1
sanoop@rightsolutions.ae,تمساح,ARABIC,Crocodile,FRENCH,batch 1
sanoop@rightsolutions.ae,تمور,ARABIC,Dates,FRENCH,batch 1
sanoop@rightsolutions.ae,توابل,ARABIC,Condiments,FRENCH,batch 1
sanoop@rightsolutions.ae,توابل البربري,ARABIC,Berebere,FRENCH,batch 1
sanoop@rightsolutions.ae,توت أسود,ARABIC,Mûre,FRENCH,batch 1
sanoop@rightsolutions.ae,توت بويسينبيري,ARABIC,Mûre de Boysen,FRENCH,batch 1
sanoop@rightsolutions.ae,توت صيني,ARABIC,Bayberry chinois,FRENCH,batch 1
sanoop@rightsolutions.ae,تونا بوليت,ARABIC,Bonitou,FRENCH,batch 1
sanoop@rightsolutions.ae,تونة,ARABIC,Chien de mer,FRENCH,batch 1
sanoop@rightsolutions.ae,تونة الباكور,ARABIC,Thon blanc,FRENCH,batch 1
sanoop@rightsolutions.ae,تونة الباكور,ARABIC,Thon blanc,FRENCH,batch 1
sanoop@rightsolutions.ae,تونة بيضاء,ARABIC,Esccolar,FRENCH,batch 1
sanoop@rightsolutions.ae,تونة بيضة,ARABIC,Thon à dents de chien,FRENCH,batch 1
sanoop@rightsolutions.ae,تونة كبيرة العين,ARABIC,Thon obèse,FRENCH,batch 1
sanoop@rightsolutions.ae,ثاني أكسيد الكلور,ARABIC,Dioxyde de chlore,FRENCH,batch 1
sanoop@rightsolutions.ae,ثقافة الجبن,ARABIC,Culture de fromage,FRENCH,batch 1
sanoop@rightsolutions.ae,ثلج جاف,ARABIC,Glace carbonique,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي,ARABIC,Double,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي الأسيتات الكالسيوم,ARABIC,Diacétate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي الأسيتيل,ARABIC,Diacétyle,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي الفينول أ,ARABIC,Bisphénol A,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي الفينيل,ARABIC,Biphényle,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل,ARABIC,Adipate de diamidon acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل,ARABIC,Adipate de diamidon acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل مع الفوسفات,ARABIC,Phosphate de distarque acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل مع الفوسفات,ARABIC,Phosphate de diamidon acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي أكسيد الكربون,ARABIC,Dioxide de carbone,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي أكسيد الكربون,ARABIC,Dioxide de carbone,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي عنيبات,ARABIC,Acini di Pepe,FRENCH,batch 1
sanoop@rightsolutions.ae,ثنائي فوسفات الكالسيوم,ARABIC,Biphosphate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,ثور أمريكي,ARABIC,Tarte aux pommes américaine,FRENCH,batch 1
sanoop@rightsolutions.ae,ثور محلي,ARABIC,Yak domestiqué,FRENCH,batch 1
sanoop@rightsolutions.ae,جِن دامسون,ARABIC,Damson Gin,FRENCH,batch 1
sanoop@rightsolutions.ae,جاتوه بانبيري,ARABIC,Gâteau Banbury,FRENCH,batch 1
sanoop@rightsolutions.ae,جاما أنديكالاكتون,ARABIC,(Gamma)-Undecalactone,FRENCH,batch 1
sanoop@rightsolutions.ae,جاما أوكتالاكتون,ARABIC,(Gamma)-Octalactone,FRENCH,batch 1
sanoop@rightsolutions.ae,جاما نونالاكتون,ARABIC,(Gamma)-Nonalactone,FRENCH,batch 1
sanoop@rightsolutions.ae,جاموس,ARABIC,Buffle,FRENCH,batch 1
sanoop@rightsolutions.ae,جبن الكممبير,ARABIC,Camembert,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Fromage de Shankleesh,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Fromage de Shanklish,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Fromage de Shanklish,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Shinklish Cheese,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة الشيدر,ARABIC,Fromage cheddar,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة الكريمة,ARABIC,Fromage Frais,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة إيدام,ARABIC,Edam,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة إيمينتال,ARABIC,Emmental,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة إيمينتال,ARABIC,Emmental,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة أمريكية,ARABIC,Bison américain,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة بري,ARABIC,Brie,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة بلدي,ARABIC,Fromage baladi,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة تشانكليش,ARABIC,Fromage de chancliche,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة دنماركية,ARABIC,Fromage bleu danois,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة زرقاء,ARABIC,Fromage à pâte persillée,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة ستيلتون الزرقاء,ARABIC,Stilton bleu,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة شركسية,ARABIC,Fromage Charkassiyea,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة شيدر جاك,ARABIC,Fromage cheddar jack,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة شيشاير,ARABIC,Fromage cheshire,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة شيشاير الزرقاء,ARABIC,Cheshire bleu,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة عربية,ARABIC,Fromage arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة عربية,ARABIC,Fromage arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة قريش,ARABIC,Cottage cheese,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة كادينين,ARABIC,Cadinène,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة كرفيلي,ARABIC,Fromage Caerphilly,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة كوتيجا,ARABIC,Fromage Cotija,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة كولبي,ARABIC,Fromage Colby,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة كولبي جالك,ARABIC,Fromage Colby Jack,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة ماعز كوبيكو,ARABIC,Cabecou,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنة مشللة,ARABIC,Fromage de Shelal,FRENCH,batch 1
sanoop@rightsolutions.ae,جبنه,ARABIC,Fromage,FRENCH,batch 1
sanoop@rightsolutions.ae,جذر الأرقطيون,ARABIC,Racine de bardane,FRENCH,batch 1
sanoop@rightsolutions.ae,جذر الهندباء,ARABIC,Racine de pissenlit,FRENCH,batch 1
sanoop@rightsolutions.ae,جذر شاي الأرقطيون,ARABIC,Thé à la racine de bardane,FRENCH,batch 1
sanoop@rightsolutions.ae,جراد البحر,ARABIC,Écrevisse,FRENCH,batch 1
sanoop@rightsolutions.ae,جرعة طاقة,ARABIC,Energy Shot,FRENCH,batch 1
sanoop@rightsolutions.ae,جرير,ARABIC,Eruca,FRENCH,batch 1
sanoop@rightsolutions.ae,جزرة,ARABIC,Carotte,FRENCH,batch 1
sanoop@rightsolutions.ae,جل السليلوز,ARABIC,Gel de cellulose,FRENCH,batch 1
sanoop@rightsolutions.ae,جمبري أسود عملاق,ARABIC,Crevette tigrée noire,FRENCH,batch 1
sanoop@rightsolutions.ae,جمل,ARABIC,Chameau,FRENCH,batch 1
sanoop@rightsolutions.ae,جمل جموب أمريكي,ARABIC,Alpaga,FRENCH,batch 1
sanoop@rightsolutions.ae,جوامد الحليب - باستثناء الدسم,ARABIC,Solide non gras du lait,FRENCH,batch 1
sanoop@rightsolutions.ae,جوز الكاجو,ARABIC,Noix de cajou,FRENCH,batch 1
sanoop@rightsolutions.ae,"جوز الهند، مقطع",ARABIC,"Noix de coco, desséchée",FRENCH,batch 1
sanoop@rightsolutions.ae,جوز هند,ARABIC,Noix de coco,FRENCH,batch 1
sanoop@rightsolutions.ae,جوز هند مجفف,ARABIC,Noix de coco séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,جين ألماني,ARABIC,Gin néerlandais,FRENCH,batch 1
sanoop@rightsolutions.ae,حاد,ARABIC,Tranchant,FRENCH,batch 1
sanoop@rightsolutions.ae,حاد جداً,ARABIC,Extra Sharp,FRENCH,batch 1
sanoop@rightsolutions.ae,حامض الأكونتيك,ARABIC,Acide aconotique,FRENCH,batch 1
sanoop@rightsolutions.ae,حب اليانسون,ARABIC,Graine d'anis,FRENCH,batch 1
sanoop@rightsolutions.ae,حبات الكاكاو,ARABIC,Graines de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,"حبار
",ARABIC,Seiche,FRENCH,batch 1
sanoop@rightsolutions.ae,حبة الذرة,ARABIC,Grain de maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,حبوب الذرة,ARABIC,Grains de maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,حبوب القهوة,ARABIC,Grain de café,FRENCH,batch 1
sanoop@rightsolutions.ae,حبوب الكاكاو,ARABIC,Fève de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,حبوب الكاكاو,ARABIC,Fève de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,حبوب فطور أول- بران,ARABIC,Son de blé,FRENCH,batch 1
sanoop@rightsolutions.ae,حبوب فطور أول- بران,ARABIC,Bourgeons de son,FRENCH,batch 1
sanoop@rightsolutions.ae,حبيبات القمح الصلب,ARABIC,Granule de blé dur,FRENCH,batch 1
sanoop@rightsolutions.ae,حرشف القدس,ARABIC,Pomme de terre,FRENCH,batch 1
sanoop@rightsolutions.ae,حرق,ARABIC,Burn,FRENCH,batch 1
sanoop@rightsolutions.ae,حشائش الشبت,ARABIC,Aneth,FRENCH,batch 1
sanoop@rightsolutions.ae,حشوة الخبز,ARABIC,Pudding au pain,FRENCH,batch 1
sanoop@rightsolutions.ae,حشيش صيني,ARABIC,Gélose,FRENCH,batch 1
sanoop@rightsolutions.ae,حلزون,ARABIC,Escargot,FRENCH,batch 1
sanoop@rightsolutions.ae,حلوى اسفنجية خالية من صفار البيض,ARABIC,Délice d'ange,FRENCH,batch 1
sanoop@rightsolutions.ae,حلوى الفاكهة الإنجليزية,ARABIC,Fruit Fool,FRENCH,batch 1
sanoop@rightsolutions.ae,حلوى الفاكهة الهلامية,ARABIC,Pastilles aux fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,حلوى الفواكه الهشة,ARABIC,Crumble aux fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,حلوى منفوشة لينة,ARABIC,Fudge,FRENCH,batch 1
sanoop@rightsolutions.ae,حلى الأركتيك رول,ARABIC,Rouleau arctique,FRENCH,batch 1
sanoop@rightsolutions.ae,حلى بومبيه,ARABIC,Bombe glacée,FRENCH,batch 1
sanoop@rightsolutions.ae,حلى تشيري جوبيلي,ARABIC,Jubilé de cerises,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب,ARABIC,Lait,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب الأبقار,ARABIC,Lait de vache,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب الشوكولاتة,ARABIC,Chocolat au lait,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب الشوكولاتة هوب نوبس,ARABIC,Hobnobs au chocolat au lait,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب جوز الهند,ARABIC,Lait de coco,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب جوز الهند المكثف,ARABIC,Lait de coco condensé,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب جوز هند مكثف,ARABIC,Lait de coco évaporé,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب خالي من الدهن مجفف,ARABIC,Lait écrémé séché,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب كامل الدسم,ARABIC,Lait entier,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب كامل الدسم مجفف,ARABIC,Lait entier sec,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب مبخر,ARABIC,Lait évaporé,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب مبخر,ARABIC,Lait évaporé,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب مجفف,ARABIC,Lait séché,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب مكثف,ARABIC,Lait condensé,FRENCH,batch 1
sanoop@rightsolutions.ae,حليب ملبن,ARABIC,Cerises amarena,FRENCH,batch 1
sanoop@rightsolutions.ae,حمار,ARABIC,Âne,FRENCH,batch 1
sanoop@rightsolutions.ae,حمام محلي,ARABIC,Pigeon domestique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمص,ARABIC,Haricots Ceci,FRENCH,batch 1
sanoop@rightsolutions.ae,حمص,ARABIC,Pois chiches,FRENCH,batch 1
sanoop@rightsolutions.ae,حمص,ARABIC,Pois chiches,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الإثيلبيوتيريك,ARABIC,Acide éthylbutyrique-2,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الإريثوبيك,ARABIC,Acide érythorbique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الأسبارتيك الأميني,ARABIC,Acid aspartique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الأسبارتيك الأميني,ARABIC,Acid aspartique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض البنزويك,ARABIC,Acide benzoïque,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض البنزويك,ARABIC,Acide benzoïque,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض البوريك,ARABIC,Acide borique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض البوريك,ARABIC,Acide borique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض البيوتيريك,ARABIC,Acide butyrique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الستريك,ARABIC,Acide citrique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الستريك,ARABIC,Acide citrique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض السيكلاميك,ARABIC,Acide cyclamique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض السيكلاميك وأملاحه الصوديوم و الكالسيوم,ARABIC,Acide cyclamique et ses sels de Na et Ca,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الفوسفات,ARABIC,Phosphate acide,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الفوماريك,ARABIC,Acide fumarique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الفوماريك,ARABIC,Acide fumarique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الكابريليك,ARABIC,Acide caprylique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الكالسيوم بانتوثينيك,ARABIC,Calcium D acide pantothénique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض الكوليك,ARABIC,Acide cholique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض أحادي الجليسريد المؤستل,ARABIC,Monoglycéride d'acide tartrique acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض أميني,ARABIC,Alanine,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض أميني,ARABIC,Arginine,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض أميني,ARABIC,Arginine,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض بايروفوسفات الصوديوم,ARABIC,Pyrophosphate de sodium acide,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض دهني,ARABIC,Acide adipique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض دهني,ARABIC,Acide adipique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض سيناميك,ARABIC,Acide cinnamique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض صمغ الحلتيت,ARABIC,Acid ascorbique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض صمغ الحلتيت,ARABIC,Acid ascorbique,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض قاني,ARABIC,Caséine acide,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض كالسيوم الفوسفات,ARABIC,Phosphate acide de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,حمض هيدروكسي,ARABIC,Hydroxyanisole butylé,FRENCH,batch 1
sanoop@rightsolutions.ae,حيوان الإلكة,ARABIC,Wapiti,FRENCH,batch 1
sanoop@rightsolutions.ae,حيوان الكيب,ARABIC,Coypu,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز,ARABIC,Pain,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز,ARABIC,Petit pain,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز اسمر,ARABIC,Pain complet,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز الأميش,ARABIC,Pain d'amitié amish,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز البيجل,ARABIC,Beigel,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز الذرة,ARABIC,Pain au maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز أسمر بريطاني,ARABIC,Pain Anadama,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز أسود,ARABIC,Pain noir,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز باث,ARABIC,Petit pain,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز بريوش,ARABIC,Brioche,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز بمياه الشعير,ARABIC,Pain à la bière,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز بول الفرنسي,ARABIC,Boule,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز تشيلسي,ARABIC,Chelsea Bun,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز صمون مدور,ARABIC,Beignet,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز عربي,ARABIC,Pain arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز عربي,ARABIC,Pain arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز عربي كبير,ARABIC,Gros pain arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز كوبي,ARABIC,Pain cubain,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز موز,ARABIC,Pain à la banane,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز هندي,ARABIC,Bhakri,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز هندي مقلي,ARABIC,Bhatura,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز هندي مقلي,ARABIC,Bhatura,FRENCH,batch 1
sanoop@rightsolutions.ae,خبز وزبدة,ARABIC,Pudding au pain et beurre,FRENCH,batch 1
sanoop@rightsolutions.ae,خثارة لبن مجفف,ARABIC,Lait caillé,FRENCH,batch 1
sanoop@rightsolutions.ae,خثارة لبن مجفف,ARABIC,Lait caillé,FRENCH,batch 1
sanoop@rightsolutions.ae,خردل إنجليزي,ARABIC,Moutarde anglaise,FRENCH,batch 1
sanoop@rightsolutions.ae,خردل أسود,ARABIC,Moutarde noire,FRENCH,batch 1
sanoop@rightsolutions.ae,خردل ديجون,ARABIC,Moutarde de Dijon,FRENCH,batch 1
sanoop@rightsolutions.ae,خردل ديجون حبة كاملة,ARABIC,Moutarde à l'ancienne de Dijon,FRENCH,batch 1
sanoop@rightsolutions.ae,خرمال أسود,ARABIC,Sapote noire,FRENCH,batch 1
sanoop@rightsolutions.ae,خروب,ARABIC,Caroube,FRENCH,batch 1
sanoop@rightsolutions.ae,خروف محلي,ARABIC,Mouton domestique,FRENCH,batch 1
sanoop@rightsolutions.ae,خس الفرزي,ARABIC,Endive frisée,FRENCH,batch 1
sanoop@rightsolutions.ae,خضار جنوب آسوية,ARABIC,Sciaenidae,FRENCH,batch 1
sanoop@rightsolutions.ae,خضار مجففة,ARABIC,Légumes secs,FRENCH,batch 1
sanoop@rightsolutions.ae,خل التفاح,ARABIC,Cidre,FRENCH,batch 1
sanoop@rightsolutions.ae,خل التفاح,ARABIC,Vinaigre de cidre,FRENCH,batch 1
