admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,بعد الثامنة,ARABIC,After Eight,ENGLISH,batch 1
sanoop@rightsolutions.ae,بقدونس إفرنجي,ARABIC,Cicely,ENGLISH,batch 1
sanoop@rightsolutions.ae,بقلاوة,ARABIC,Baklava,ENGLISH,batch 1
sanoop@rightsolutions.ae,بلح البحر الأزرق,ARABIC,Blue Mussel,ENGLISH,batch 1
sanoop@rightsolutions.ae,بلسم,ARABIC,Balm,ENGLISH,batch 1
sanoop@rightsolutions.ae,بلسم,ARABIC,Balsam,ENGLISH,batch 1
sanoop@rightsolutions.ae,بلسم من البيرو,ARABIC,Balsam of Peru,ENGLISH,batch 1
sanoop@rightsolutions.ae,"بلسم، ليمون",ARABIC,"Balm, Lemon",ENGLISH,batch 1
sanoop@rightsolutions.ae,بنزألدهيد,ARABIC,Benzaldehyde,ENGLISH,batch 1
sanoop@rightsolutions.ae,بنزوات الكالسيوم,ARABIC,Calcium Benzoate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بنزوات الكالسيوم,ARABIC,Calcium benzoate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بنزيات الصودا,ARABIC,Benzoate of Soda,ENGLISH,batch 1
sanoop@rightsolutions.ae,بنزيل البروبيونات,ARABIC,Benzyl Propionate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بنزيل الكحول,ARABIC,Benzyl alcohol,ENGLISH,batch 1
sanoop@rightsolutions.ae,بوتاسيوم,ARABIC,Acesulfame Potassium,ENGLISH,batch 1
sanoop@rightsolutions.ae,بوتيل هيدروكسي تولوين,ARABIC,BHT ,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة البوراكس,ARABIC,Borax,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة اللوز,ARABIC,Almond Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة المانجو المجفف,ARABIC,Dry Mango Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة حليب,ARABIC,Milk Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة خل روح التفاح,ARABIC,Apple Cider Vinegar Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة كاستردد,ARABIC,Custard Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة مانجو,ARABIC,Amchoor,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة مانجو,ARABIC,Amchoor Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة مانجو,ARABIC,Amchur,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودرة نبات الطاعة / بودرة جذور الأروروت,ARABIC,Arrowroot Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودينغ انجليزي,ARABIC,Cabinet Pudding,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودينغ إيف,ARABIC,Eve's Pudding,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودينغ أسود,ARABIC,Black Pudding,ENGLISH,batch 1
sanoop@rightsolutions.ae,بودينغ عيد الميلاد,ARABIC,Christmas Pudding,ENGLISH,batch 1
sanoop@rightsolutions.ae,بوربون الشوكولاته,ARABIC,Chocolate Bourbon,ENGLISH,batch 1
sanoop@rightsolutions.ae,"بورنت ، سلطة",ARABIC,"Burnet, Salad",ENGLISH,batch 1
sanoop@rightsolutions.ae,بوظة,ARABIC,Boza,ENGLISH,batch 1
sanoop@rightsolutions.ae,بولي فوسفات الكالسيوم,ARABIC,Calcium Polyphosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بياض البيض,ARABIC,Egg Albumen,ENGLISH,batch 1
sanoop@rightsolutions.ae,بياض البيض,ARABIC,Egg White,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيتا كاروتين,ARABIC,Beta Carotene,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيتا كاروتين,ARABIC,Beta-Carotene,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيتانين,ARABIC,Betanin,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيرة الفاكهة,ARABIC,Fruit Beer,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيرة محلاة,ARABIC,Ale,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيرة مرة,ARABIC,Bitter Ale,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيرنت,ARABIC,Burnet,ENGLISH,batch 1
sanoop@rightsolutions.ae,"بيرنت ، حديقة",ARABIC,"Burnet, Garden",ENGLISH,batch 1
sanoop@rightsolutions.ae,"بيرنت ، صغير",ARABIC,"Burnet, Small",ENGLISH,batch 1
sanoop@rightsolutions.ae,بيروفسفات الكالسيوم,ARABIC,Calcium Pyrophosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيروكسيد البنزويل,ARABIC,Benzoyl Peroxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيروكسيد الكالسيوم,ARABIC,Calcium Peroxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيسفينول A,ARABIC,BPA,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيسلفيت الكالسيوم,ARABIC,Calcium Bisulfite,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيسلفيت الكالسيوم,ARABIC,Calcium Bisulphite,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيسون,ARABIC,Bison,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيض,ARABIC,Egg,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيض,ARABIC,Eggs,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيكاربونات الأمونيوم,ARABIC,Ammonium Bicarbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيكربونات,ARABIC,Bicarbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيكربونات الصودا,ARABIC,Bicarbonate of Soda,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيكسين,ARABIC,Bixin,ENGLISH,batch 1
sanoop@rightsolutions.ae,بيكنج باودر,ARABIC,Baking Powder,ENGLISH,batch 1
sanoop@rightsolutions.ae,بينتانون,ARABIC,2-Pentanone,ENGLISH,batch 1
sanoop@rightsolutions.ae,تارت الكاسترد,ARABIC,Custard Tart,ENGLISH,batch 1
sanoop@rightsolutions.ae,تارت بيكويل / كعكة بيكويل,ARABIC,Bakewell Tart,ENGLISH,batch 1
sanoop@rightsolutions.ae,تاريخ صيني,ARABIC,Chinese Date,ENGLISH,batch 1
sanoop@rightsolutions.ae,ترافل الشوكولا,ARABIC,Chocolate Truffle,ENGLISH,batch 1
sanoop@rightsolutions.ae,تشون سا تشاي,ARABIC,Cheon Sa Chae,ENGLISH,batch 1
sanoop@rightsolutions.ae,تشيريوس,ARABIC,Cheerios,ENGLISH,batch 1
sanoop@rightsolutions.ae,تشيز كيك,ARABIC,Cheesecake,ENGLISH,batch 1
sanoop@rightsolutions.ae,تشيلي,ARABIC,Chile,ENGLISH,batch 1
sanoop@rightsolutions.ae,تشيلي كون كويسو,ARABIC,Chile Con Queso,ENGLISH,batch 1
sanoop@rightsolutions.ae,تفاح حرجي,ARABIC,Crab Apple,ENGLISH,batch 1
sanoop@rightsolutions.ae,تفاحة,ARABIC,Apple,ENGLISH,batch 1
sanoop@rightsolutions.ae,تكوينات تقريبية,ARABIC,Average Composition,ENGLISH,batch 1
sanoop@rightsolutions.ae,تلوين صناعي,ARABIC,Artificial Coloring (),ENGLISH,batch 1
sanoop@rightsolutions.ae,تلوين صناعي,ARABIC,Artificial Colouring (),ENGLISH,batch 1
sanoop@rightsolutions.ae,تمر,ARABIC,Date,ENGLISH,batch 1
sanoop@rightsolutions.ae,تمساح,ARABIC,Alligator,ENGLISH,batch 1
sanoop@rightsolutions.ae,تمساح,ARABIC,Crocodile,ENGLISH,batch 1
sanoop@rightsolutions.ae,تمور,ARABIC,Dates,ENGLISH,batch 1
sanoop@rightsolutions.ae,توابل,ARABIC,Condiments,ENGLISH,batch 1
sanoop@rightsolutions.ae,توابل البربري,ARABIC,Berbere,ENGLISH,batch 1
sanoop@rightsolutions.ae,توت أسود,ARABIC,Blackberry,ENGLISH,batch 1
sanoop@rightsolutions.ae,توت بويسينبيري,ARABIC,Boysenberry,ENGLISH,batch 1
sanoop@rightsolutions.ae,توت صيني,ARABIC,Chinese Bayberry,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونا بوليت,ARABIC,Bullet Tuna,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونة,ARABIC,Dogfish,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونة الباكور,ARABIC,Albacore,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونة الباكور,ARABIC,Albacore Tuna,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونة بيضاء,ARABIC,Esccolar,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونة بيضة,ARABIC,Dogtooth Tuna,ENGLISH,batch 1
sanoop@rightsolutions.ae,تونة كبيرة العين,ARABIC,Bigeye Tuna,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثاني أكسيد الكلور,ARABIC,Chlorine Dioxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثقافة الجبن,ARABIC,Cheese Culture,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثلج جاف,ARABIC,Dry Ice,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي,ARABIC,Double,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي الأسيتات الكالسيوم,ARABIC,Calcium Diacetate,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي الأسيتيل,ARABIC,Diacetyl,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي الفينول أ,ARABIC,Bisphenol A,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي الفينيل,ARABIC,Biphenyl,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل,ARABIC,Acetylated Distarch Adipate,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل,ARABIC,Acetylated distarch adipate,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل مع الفوسفات,ARABIC,Acetylated Distarch Phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي النشا بالأستيل مع الفوسفات,ARABIC,Acetylated distarch phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي أكسيد الكربون,ARABIC,Carbon dioxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي أكسيد الكربون,ARABIC,Carbon Dioxide,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي عنيبات,ARABIC,Acini di Pepe,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثنائي فوسفات الكالسيوم,ARABIC,Calcium Biphosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثور أمريكي,ARABIC,American Bison,ENGLISH,batch 1
sanoop@rightsolutions.ae,ثور محلي,ARABIC,Domesticated Yak,ENGLISH,batch 1
sanoop@rightsolutions.ae,جِن دامسون,ARABIC,Damson Gin,ENGLISH,batch 1
sanoop@rightsolutions.ae,جاتوه بانبيري,ARABIC,Banbury Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,جاما أنديكالاكتون,ARABIC,(Gamma)-Undecalactone,ENGLISH,batch 1
sanoop@rightsolutions.ae,جاما أوكتالاكتون,ARABIC,(Gamma)-Octalactone,ENGLISH,batch 1
sanoop@rightsolutions.ae,جاما نونالاكتون,ARABIC,(Gamma)-Nonalactone,ENGLISH,batch 1
sanoop@rightsolutions.ae,جاموس,ARABIC,Buffalo,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبن الكممبير,ARABIC,Camembert,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Shankleesh Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Shanklish Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Shanklish Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة الشنكليش,ARABIC,Shinklish Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة الشيدر,ARABIC,Cheddar Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة الكريمة,ARABIC,Cream Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة إيدام,ARABIC,Edam,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة إيمينتال,ARABIC,Emmental Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة إيمينتال,ARABIC,Emmentaler Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة أمريكية,ARABIC,American Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة بري,ARABIC,Brie,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة بلدي,ARABIC,Baladi Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة تشانكليش,ARABIC,Chancliche Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة دنماركية,ARABIC,Danish Blue Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة زرقاء,ARABIC,Blue Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة ستيلتون الزرقاء,ARABIC,Blue Stilton,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة شركسية,ARABIC,Charkassiyea Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة شيدر جاك,ARABIC,Cheddar Jack Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة شيشاير,ARABIC,Cheshire Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة شيشاير الزرقاء,ARABIC,Blue Cheshire,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة عربية,ARABIC,Arab Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة عربية,ARABIC,Arabic Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة قريش,ARABIC,Cottage Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة كادينين,ARABIC,Cadinene,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة كرفيلي,ARABIC,Caerphilly Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة كوتيجا,ARABIC,Cotija Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة كولبي,ARABIC,Colby Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة كولبي جالك,ARABIC,Colby Jack Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة ماعز كوبيكو,ARABIC,Cabecou,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنة مشللة,ARABIC,Shelal Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جبنه,ARABIC,Cheese,ENGLISH,batch 1
sanoop@rightsolutions.ae,جذر الأرقطيون,ARABIC,Burdock Root,ENGLISH,batch 1
sanoop@rightsolutions.ae,جذر الهندباء,ARABIC,Dandelion Root,ENGLISH,batch 1
sanoop@rightsolutions.ae,جذر شاي الأرقطيون,ARABIC,Burdock Root Tea,ENGLISH,batch 1
sanoop@rightsolutions.ae,جراد البحر,ARABIC,Crayfish,ENGLISH,batch 1
sanoop@rightsolutions.ae,جرعة طاقة,ARABIC,Energy Shot,ENGLISH,batch 1
sanoop@rightsolutions.ae,جرير,ARABIC,Eruca,ENGLISH,batch 1
sanoop@rightsolutions.ae,جزرة,ARABIC,Carrot,ENGLISH,batch 1
sanoop@rightsolutions.ae,جل السليلوز,ARABIC,Cellulose Gel,ENGLISH,batch 1
sanoop@rightsolutions.ae,جمبري أسود عملاق,ARABIC,Black Tiger Shrimp,ENGLISH,batch 1
sanoop@rightsolutions.ae,جمل,ARABIC,Camel,ENGLISH,batch 1
sanoop@rightsolutions.ae,جمل جموب أمريكي,ARABIC,Alpaca,ENGLISH,batch 1
sanoop@rightsolutions.ae,جوامد الحليب - باستثناء الدسم,ARABIC,Milk Solids-Not-Fat,ENGLISH,batch 1
sanoop@rightsolutions.ae,جوز الكاجو,ARABIC,Cashew Nut,ENGLISH,batch 1
sanoop@rightsolutions.ae,"جوز الهند، مقطع",ARABIC,"Coconut, Desiccated",ENGLISH,batch 1
sanoop@rightsolutions.ae,جوز هند,ARABIC,Coconut,ENGLISH,batch 1
sanoop@rightsolutions.ae,جوز هند مجفف,ARABIC,Dried coconut,ENGLISH,batch 1
sanoop@rightsolutions.ae,جين ألماني,ARABIC,Dutch Gin,ENGLISH,batch 1
sanoop@rightsolutions.ae,حاد,ARABIC,Sharp,ENGLISH,batch 1
sanoop@rightsolutions.ae,حاد جداً,ARABIC,Extra Sharp,ENGLISH,batch 1
sanoop@rightsolutions.ae,حامض الأكونتيك,ARABIC,Aconitic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حب اليانسون,ARABIC,Anise Seed,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبات الكاكاو,ARABIC,Cocoa kernels,ENGLISH,batch 1
sanoop@rightsolutions.ae,"حبار
",ARABIC,Cuttlefish,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبة الذرة,ARABIC,Corn Grain,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبوب الذرة,ARABIC,Corn Grains,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبوب القهوة,ARABIC,Coffee Bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبوب الكاكاو,ARABIC,Cacao bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبوب الكاكاو,ARABIC,Cocoa bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبوب فطور أول- بران,ARABIC,All-Bran,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبوب فطور أول- بران,ARABIC,All-Bran Buds,ENGLISH,batch 1
sanoop@rightsolutions.ae,حبيبات القمح الصلب,ARABIC,Durum Granular,ENGLISH,batch 1
sanoop@rightsolutions.ae,حرشف القدس,ARABIC,Earth Apple,ENGLISH,batch 1
sanoop@rightsolutions.ae,حرق,ARABIC,Burn,ENGLISH,batch 1
sanoop@rightsolutions.ae,حشائش الشبت,ARABIC,Dill Weed,ENGLISH,batch 1
sanoop@rightsolutions.ae,حشوة الخبز,ARABIC,Bread Pudding,ENGLISH,batch 1
sanoop@rightsolutions.ae,حشيش صيني,ARABIC,Agar,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلزون,ARABIC,Escargot,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلوى اسفنجية خالية من صفار البيض,ARABIC,Angel Delight,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلوى الفاكهة الإنجليزية,ARABIC,Fruit Fool,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلوى الفاكهة الهلامية,ARABIC,Fruit Pastilles,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلوى الفواكه الهشة,ARABIC,Fruit Crumble,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلوى منفوشة لينة,ARABIC,Fudge,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلى الأركتيك رول,ARABIC,Arctic Roll,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلى بومبيه,ARABIC,Bombe Glacee,ENGLISH,batch 1
sanoop@rightsolutions.ae,حلى تشيري جوبيلي,ARABIC,Cherries Jubilee,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب,ARABIC,Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب الأبقار,ARABIC,Cow's milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب الشوكولاتة,ARABIC,Milk Chocolate,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب الشوكولاتة هوب نوبس,ARABIC,Milk Chocolate Hobnobs,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب جوز الهند,ARABIC,Coconut Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب جوز الهند المكثف,ARABIC,Condensed Coconut Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب جوز هند مكثف,ARABIC,Evaporated Coconut Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب خالي من الدهن مجفف,ARABIC,Dried Skim Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب كامل الدسم,ARABIC,Full Cream Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب كامل الدسم مجفف,ARABIC,Dry Whole Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب مبخر,ARABIC,Evaporated Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب مبخر,ARABIC,Evapourated Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب مجفف,ARABIC,Dried Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب مكثف,ARABIC,Condensed Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حليب ملبن,ARABIC,Amasi,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمار,ARABIC,Donkey,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمام محلي,ARABIC,Domestic Pigeon,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمص,ARABIC,Ceci Beans,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمص,ARABIC,Chick Peas,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمص,ARABIC,Chickpeas,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الإثيلبيوتيريك,ARABIC,2-Ethylbutyric Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الإريثوبيك,ARABIC,Erythorbic acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الأسبارتيك الأميني,ARABIC,Aspartic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الأسبارتيك الأميني,ARABIC,Aspartic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض البنزويك,ARABIC,Benzoic acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض البنزويك,ARABIC,Benzoic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض البوريك,ARABIC,Boric Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض البوريك,ARABIC,Boric acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض البيوتيريك,ARABIC,Butyric Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الستريك,ARABIC,Citric acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الستريك,ARABIC,Citric Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض السيكلاميك,ARABIC,Cyclamic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض السيكلاميك وأملاحه الصوديوم و الكالسيوم,ARABIC,Cyclamic acid and its Na and Ca salts,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الفوسفات,ARABIC,Acid Phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الفوماريك,ARABIC,Fumaric Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الفوماريك,ARABIC,Fumaric Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الكابريليك,ARABIC,Caprylic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الكالسيوم بانتوثينيك,ARABIC,Calcium D Pantothenic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض الكوليك,ARABIC,Cholic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض أحادي الجليسريد المؤستل,ARABIC,Acetylated Tartaric Acid Monoglyceride,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض أميني,ARABIC,Alanine,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض أميني,ARABIC,Arginine,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض أميني,ARABIC,Arginine,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض بايروفوسفات الصوديوم,ARABIC,Acid Sodium Pyrophosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض دهني,ARABIC,Adipic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض دهني,ARABIC,Adipic acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض سيناميك,ARABIC,Cinnamic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض صمغ الحلتيت,ARABIC,Ascorbic Acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض صمغ الحلتيت,ARABIC,Ascorbic acid,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض قاني,ARABIC,Acid Casein,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض كالسيوم الفوسفات,ARABIC,Calcium Acid Phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,حمض هيدروكسي,ARABIC,BHA,ENGLISH,batch 1
sanoop@rightsolutions.ae,حيوان الإلكة,ARABIC,Elk,ENGLISH,batch 1
sanoop@rightsolutions.ae,حيوان الكيب,ARABIC,Coypu,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز,ARABIC,Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز,ARABIC,Bun,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز اسمر,ARABIC,Brown Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز الأميش,ARABIC,Amish Friendship Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز البيجل,ARABIC,Beigel,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز الذرة,ARABIC,Cornbread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز أسمر بريطاني,ARABIC,Anadama Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز أسود,ARABIC,Black Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز باث,ARABIC,Bath Bun,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز بريوش,ARABIC,Brioche,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز بمياه الشعير,ARABIC,Beer Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز بول الفرنسي,ARABIC,Boule Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز تشيلسي,ARABIC,Chelsea Bun,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز صمون مدور,ARABIC,Bagel,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز عربي,ARABIC,Arab Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز عربي,ARABIC,Arabic Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز عربي كبير,ARABIC,Arabic Bread Big,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز كوبي,ARABIC,Cuban Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز موز,ARABIC,Banana Bread,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز هندي,ARABIC,Bhakri,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز هندي مقلي,ARABIC,Bhatoora,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز هندي مقلي,ARABIC,Bhatura,ENGLISH,batch 1
sanoop@rightsolutions.ae,خبز وزبدة,ARABIC,Bread and Butter Pudding,ENGLISH,batch 1
sanoop@rightsolutions.ae,خثارة لبن مجفف,ARABIC,Aarul,ENGLISH,batch 1
sanoop@rightsolutions.ae,خثارة لبن مجفف,ARABIC,Aaruul,ENGLISH,batch 1
sanoop@rightsolutions.ae,خردل إنجليزي,ARABIC,English Mustard,ENGLISH,batch 1
sanoop@rightsolutions.ae,خردل أسود,ARABIC,Black Mustard,ENGLISH,batch 1
