admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Calcium benzoate,ENGLISH,Benzoate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzoate of Soda,ENGLISH,Benzoate de soda,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzyl Propionate,ENGLISH,Propionate de benzyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzyl alcohol,ENGLISH,Alcool benzoyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Acesulfame Potassium,ENGLISH,Acésulfame de potassium,FRENCH,batch 1
sanoop@rightsolutions.ae,BHT ,ENGLISH,Hydroxytoluène butylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Borax,ENGLISH,Borax,FRENCH,batch 1
sanoop@rightsolutions.ae,Almond Powder,ENGLISH,Poudre d'amande,FRENCH,batch 1
sanoop@rightsolutions.ae,Dry Mango Powder,ENGLISH,Poudre de mangue séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,Milk Powder,ENGLISH,Lait en poudre,FRENCH,batch 1
sanoop@rightsolutions.ae,Apple Cider Vinegar Powder,ENGLISH,Poudre de vinaigre de cidre,FRENCH,batch 1
sanoop@rightsolutions.ae,Custard Powder,ENGLISH,Poudre de crème,FRENCH,batch 1
sanoop@rightsolutions.ae,Amchoor,ENGLISH,Amasi,FRENCH,batch 1
sanoop@rightsolutions.ae,Amchoor Powder,ENGLISH,Amchur,FRENCH,batch 1
sanoop@rightsolutions.ae,Amchur,ENGLISH,Poudre d'amchur,FRENCH,batch 1
sanoop@rightsolutions.ae,Arrowroot Powder,ENGLISH,Poudre de marante,FRENCH,batch 1
sanoop@rightsolutions.ae,Cabinet Pudding,ENGLISH,Pudding du chancelier,FRENCH,batch 1
sanoop@rightsolutions.ae,Eve's Pudding,ENGLISH,Pudding d'Ève,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Pudding,ENGLISH,Boudin noir,FRENCH,batch 1
sanoop@rightsolutions.ae,Christmas Pudding,ENGLISH,Pudding de Noël,FRENCH,batch 1
sanoop@rightsolutions.ae,Chocolate Bourbon,ENGLISH,Chocolat bourbon,FRENCH,batch 1
sanoop@rightsolutions.ae,"Burnet, Salad",ENGLISH,Salad de burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,Boza,ENGLISH,Boza,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Polyphosphate,ENGLISH,Polyphosphate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Egg Albumen,ENGLISH,Albumine d'œuf,FRENCH,batch 1
sanoop@rightsolutions.ae,Egg White,ENGLISH,Blanc d'œuf,FRENCH,batch 1
sanoop@rightsolutions.ae,Beta Carotene,ENGLISH,Bêta-carotène,FRENCH,batch 1
sanoop@rightsolutions.ae,Beta-Carotene,ENGLISH,Bêta-carotène,FRENCH,batch 1
sanoop@rightsolutions.ae,Betanin,ENGLISH,Bétanine,FRENCH,batch 1
sanoop@rightsolutions.ae,Fruit Beer,ENGLISH,Bière aux fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,Ale,ENGLISH,Ale,FRENCH,batch 1
sanoop@rightsolutions.ae,Bitter Ale,ENGLISH,Bière amère,FRENCH,batch 1
sanoop@rightsolutions.ae,Burnet,ENGLISH,Burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,"Burnet, Garden",ENGLISH,Jardin de burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,"Burnet, Small",ENGLISH,Petit burnet,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Pyrophosphate,ENGLISH,Pyrophosphate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzoyl Peroxide,ENGLISH,Péroxyde de benzoyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Peroxide,ENGLISH,Peroxyde de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,BPA,ENGLISH,Bisphénol A,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Bisulfite,ENGLISH,Bisulfite de Calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Bisulphite,ENGLISH,Bisulfite de Calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Bison,ENGLISH,Bison,FRENCH,batch 1
sanoop@rightsolutions.ae,Egg,ENGLISH,Œuf,FRENCH,batch 1
sanoop@rightsolutions.ae,Eggs,ENGLISH,Œufs,FRENCH,batch 1
sanoop@rightsolutions.ae,Ammonium Bicarbonate,ENGLISH,Carbonate d'ammonium,FRENCH,batch 1
sanoop@rightsolutions.ae,Bicarbonate,ENGLISH,Bicarbonate,FRENCH,batch 1
sanoop@rightsolutions.ae,Bicarbonate of Soda,ENGLISH,Bicarbonate de soda,FRENCH,batch 1
sanoop@rightsolutions.ae,Bixin,ENGLISH,Bixine,FRENCH,batch 1
sanoop@rightsolutions.ae,Baking Powder,ENGLISH,Levure,FRENCH,batch 1
sanoop@rightsolutions.ae,2-Pentanone,ENGLISH,Pentanone-2,FRENCH,batch 1
sanoop@rightsolutions.ae,Custard Tart,ENGLISH,Tarte à la crème,FRENCH,batch 1
sanoop@rightsolutions.ae,Bakewell Tart,ENGLISH,Tarte Bakewell,FRENCH,batch 1
sanoop@rightsolutions.ae,Chinese Date,ENGLISH,Date chinoise,FRENCH,batch 1
sanoop@rightsolutions.ae,Chocolate Truffle,ENGLISH,Truffe au chocolat,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheon Sa Chae,ENGLISH,Cheon Sa Chae,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheerios,ENGLISH,Cheerios,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheesecake,ENGLISH,Gâteau au fromage,FRENCH,batch 1
sanoop@rightsolutions.ae,Chile,ENGLISH,Chili,FRENCH,batch 1
sanoop@rightsolutions.ae,Chile Con Queso,ENGLISH,Chili Con Queso,FRENCH,batch 1
sanoop@rightsolutions.ae,Crab Apple,ENGLISH,Pomme sauvage,FRENCH,batch 1
sanoop@rightsolutions.ae,Apple,ENGLISH,Pomme,FRENCH,batch 1
sanoop@rightsolutions.ae,Average Composition,ENGLISH,Composition moyenne,FRENCH,batch 1
sanoop@rightsolutions.ae,Artificial Coloring (),ENGLISH,Colorant artificiel,FRENCH,batch 1
sanoop@rightsolutions.ae,Artificial Colouring (),ENGLISH,Colorant artificiel,FRENCH,batch 1
sanoop@rightsolutions.ae,Date,ENGLISH,Date,FRENCH,batch 1
sanoop@rightsolutions.ae,Alligator,ENGLISH,Alligator,FRENCH,batch 1
sanoop@rightsolutions.ae,Crocodile,ENGLISH,Crocodile,FRENCH,batch 1
sanoop@rightsolutions.ae,Dates,ENGLISH,Dates,FRENCH,batch 1
sanoop@rightsolutions.ae,Condiments,ENGLISH,Condiments,FRENCH,batch 1
sanoop@rightsolutions.ae,Berbere,ENGLISH,Berebere,FRENCH,batch 1
sanoop@rightsolutions.ae,Blackberry,ENGLISH,Mûre,FRENCH,batch 1
sanoop@rightsolutions.ae,Boysenberry,ENGLISH,Mûre de Boysen,FRENCH,batch 1
sanoop@rightsolutions.ae,Chinese Bayberry,ENGLISH,Bayberry chinois,FRENCH,batch 1
sanoop@rightsolutions.ae,Bullet Tuna,ENGLISH,Bonitou,FRENCH,batch 1
sanoop@rightsolutions.ae,Dogfish,ENGLISH,Chien de mer,FRENCH,batch 1
sanoop@rightsolutions.ae,Albacore,ENGLISH,Thon blanc,FRENCH,batch 1
sanoop@rightsolutions.ae,Albacore Tuna,ENGLISH,Thon blanc,FRENCH,batch 1
sanoop@rightsolutions.ae,Esccolar,ENGLISH,Esccolar,FRENCH,batch 1
sanoop@rightsolutions.ae,Dogtooth Tuna,ENGLISH,Thon à dents de chien,FRENCH,batch 1
sanoop@rightsolutions.ae,Bigeye Tuna,ENGLISH,Thon obèse,FRENCH,batch 1
sanoop@rightsolutions.ae,Chlorine Dioxide,ENGLISH,Dioxyde de chlore,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheese Culture,ENGLISH,Culture de fromage,FRENCH,batch 1
sanoop@rightsolutions.ae,Dry Ice,ENGLISH,Glace carbonique,FRENCH,batch 1
sanoop@rightsolutions.ae,Double,ENGLISH,Double,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Diacetate,ENGLISH,Diacétate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,Diacetyl,ENGLISH,Diacétyle,FRENCH,batch 1
sanoop@rightsolutions.ae,Bisphenol A,ENGLISH,Bisphénol A,FRENCH,batch 1
sanoop@rightsolutions.ae,Biphenyl,ENGLISH,Biphényle,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetylated Distarch Adipate,ENGLISH,Adipate de diamidon acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetylated distarch adipate,ENGLISH,Adipate de diamidon acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetylated Distarch Phosphate,ENGLISH,Phosphate de distarque acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetylated distarch phosphate,ENGLISH,Phosphate de diamidon acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Carbon dioxide,ENGLISH,Dioxide de carbone,FRENCH,batch 1
sanoop@rightsolutions.ae,Carbon Dioxide,ENGLISH,Dioxide de carbone,FRENCH,batch 1
sanoop@rightsolutions.ae,Acini di Pepe,ENGLISH,Acini di Pepe,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Biphosphate,ENGLISH,Biphosphate de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,American Bison,ENGLISH,Tarte aux pommes américaine,FRENCH,batch 1
sanoop@rightsolutions.ae,Domesticated Yak,ENGLISH,Yak domestiqué,FRENCH,batch 1
sanoop@rightsolutions.ae,Damson Gin,ENGLISH,Damson Gin,FRENCH,batch 1
sanoop@rightsolutions.ae,Banbury Cake,ENGLISH,Gâteau Banbury,FRENCH,batch 1
sanoop@rightsolutions.ae,(Gamma)-Undecalactone,ENGLISH,(Gamma)-Undecalactone,FRENCH,batch 1
sanoop@rightsolutions.ae,(Gamma)-Octalactone,ENGLISH,(Gamma)-Octalactone,FRENCH,batch 1
sanoop@rightsolutions.ae,(Gamma)-Nonalactone,ENGLISH,(Gamma)-Nonalactone,FRENCH,batch 1
sanoop@rightsolutions.ae,Buffalo,ENGLISH,Buffle,FRENCH,batch 1
sanoop@rightsolutions.ae,Camembert,ENGLISH,Camembert,FRENCH,batch 1
sanoop@rightsolutions.ae,Shankleesh Cheese,ENGLISH,Fromage de Shankleesh,FRENCH,batch 1
sanoop@rightsolutions.ae,Shanklish Cheese,ENGLISH,Fromage de Shanklish,FRENCH,batch 1
sanoop@rightsolutions.ae,Shanklish Cheese,ENGLISH,Fromage de Shanklish,FRENCH,batch 1
sanoop@rightsolutions.ae,Shinklish Cheese,ENGLISH,Shinklish Cheese,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheddar Cheese,ENGLISH,Fromage cheddar,FRENCH,batch 1
sanoop@rightsolutions.ae,Cream Cheese,ENGLISH,Fromage Frais,FRENCH,batch 1
sanoop@rightsolutions.ae,Edam,ENGLISH,Edam,FRENCH,batch 1
sanoop@rightsolutions.ae,Emmental Cheese,ENGLISH,Emmental,FRENCH,batch 1
sanoop@rightsolutions.ae,Emmentaler Cheese,ENGLISH,Emmental,FRENCH,batch 1
sanoop@rightsolutions.ae,American Cheese,ENGLISH,Bison américain,FRENCH,batch 1
sanoop@rightsolutions.ae,Brie,ENGLISH,Brie,FRENCH,batch 1
sanoop@rightsolutions.ae,Baladi Cheese,ENGLISH,Fromage baladi,FRENCH,batch 1
sanoop@rightsolutions.ae,Chancliche Cheese,ENGLISH,Fromage de chancliche,FRENCH,batch 1
sanoop@rightsolutions.ae,Danish Blue Cheese,ENGLISH,Fromage bleu danois,FRENCH,batch 1
sanoop@rightsolutions.ae,Blue Cheese,ENGLISH,Fromage à pâte persillée,FRENCH,batch 1
sanoop@rightsolutions.ae,Blue Stilton,ENGLISH,Stilton bleu,FRENCH,batch 1
sanoop@rightsolutions.ae,Charkassiyea Cheese,ENGLISH,Fromage Charkassiyea,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheddar Jack Cheese,ENGLISH,Fromage cheddar jack,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheshire Cheese,ENGLISH,Fromage cheshire,FRENCH,batch 1
sanoop@rightsolutions.ae,Blue Cheshire,ENGLISH,Cheshire bleu,FRENCH,batch 1
sanoop@rightsolutions.ae,Arab Cheese,ENGLISH,Fromage arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,Arabic Cheese,ENGLISH,Fromage arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,Cottage Cheese,ENGLISH,Cottage cheese,FRENCH,batch 1
sanoop@rightsolutions.ae,Cadinene,ENGLISH,Cadinène,FRENCH,batch 1
sanoop@rightsolutions.ae,Caerphilly Cheese,ENGLISH,Fromage Caerphilly,FRENCH,batch 1
sanoop@rightsolutions.ae,Cotija Cheese,ENGLISH,Fromage Cotija,FRENCH,batch 1
sanoop@rightsolutions.ae,Colby Cheese,ENGLISH,Fromage Colby,FRENCH,batch 1
sanoop@rightsolutions.ae,Colby Jack Cheese,ENGLISH,Fromage Colby Jack,FRENCH,batch 1
sanoop@rightsolutions.ae,Cabecou,ENGLISH,Cabecou,FRENCH,batch 1
sanoop@rightsolutions.ae,Shelal Cheese,ENGLISH,Fromage de Shelal,FRENCH,batch 1
sanoop@rightsolutions.ae,Cheese,ENGLISH,Fromage,FRENCH,batch 1
sanoop@rightsolutions.ae,Burdock Root,ENGLISH,Racine de bardane,FRENCH,batch 1
sanoop@rightsolutions.ae,Dandelion Root,ENGLISH,Racine de pissenlit,FRENCH,batch 1
sanoop@rightsolutions.ae,Burdock Root Tea,ENGLISH,Thé à la racine de bardane,FRENCH,batch 1
sanoop@rightsolutions.ae,Crayfish,ENGLISH,Écrevisse,FRENCH,batch 1
sanoop@rightsolutions.ae,Energy Shot,ENGLISH,Energy Shot,FRENCH,batch 1
sanoop@rightsolutions.ae,Eruca,ENGLISH,Eruca,FRENCH,batch 1
sanoop@rightsolutions.ae,Carrot,ENGLISH,Carotte,FRENCH,batch 1
sanoop@rightsolutions.ae,Cellulose Gel,ENGLISH,Gel de cellulose,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Tiger Shrimp,ENGLISH,Crevette tigrée noire,FRENCH,batch 1
sanoop@rightsolutions.ae,Camel,ENGLISH,Chameau,FRENCH,batch 1
sanoop@rightsolutions.ae,Alpaca,ENGLISH,Alpaga,FRENCH,batch 1
sanoop@rightsolutions.ae,Milk Solids-Not-Fat,ENGLISH,Solide non gras du lait,FRENCH,batch 1
sanoop@rightsolutions.ae,Cashew Nut,ENGLISH,Noix de cajou,FRENCH,batch 1
sanoop@rightsolutions.ae,"Coconut, Desiccated",ENGLISH,"Noix de coco, desséchée",FRENCH,batch 1
sanoop@rightsolutions.ae,Coconut,ENGLISH,Noix de coco,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried coconut,ENGLISH,Noix de coco séchée,FRENCH,batch 1
sanoop@rightsolutions.ae,Dutch Gin,ENGLISH,Gin néerlandais,FRENCH,batch 1
sanoop@rightsolutions.ae,Sharp,ENGLISH,Tranchant,FRENCH,batch 1
sanoop@rightsolutions.ae,Extra Sharp,ENGLISH,Extra Sharp,FRENCH,batch 1
sanoop@rightsolutions.ae,Aconitic Acid,ENGLISH,Acide aconotique,FRENCH,batch 1
sanoop@rightsolutions.ae,Anise Seed,ENGLISH,Graine d'anis,FRENCH,batch 1
sanoop@rightsolutions.ae,Cocoa kernels,ENGLISH,Graines de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,Cuttlefish,ENGLISH,Seiche,FRENCH,batch 1
sanoop@rightsolutions.ae,Corn Grain,ENGLISH,Grain de maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,Corn Grains,ENGLISH,Grains de maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,Coffee Bean,ENGLISH,Grain de café,FRENCH,batch 1
sanoop@rightsolutions.ae,Cacao bean,ENGLISH,Fève de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,Cocoa bean,ENGLISH,Fève de cacao,FRENCH,batch 1
sanoop@rightsolutions.ae,All-Bran,ENGLISH,Son de blé,FRENCH,batch 1
sanoop@rightsolutions.ae,All-Bran Buds,ENGLISH,Bourgeons de son,FRENCH,batch 1
sanoop@rightsolutions.ae,Durum Granular,ENGLISH,Granule de blé dur,FRENCH,batch 1
sanoop@rightsolutions.ae,Earth Apple,ENGLISH,Pomme de terre,FRENCH,batch 1
sanoop@rightsolutions.ae,Burn,ENGLISH,Burn,FRENCH,batch 1
sanoop@rightsolutions.ae,Dill Weed,ENGLISH,Aneth,FRENCH,batch 1
sanoop@rightsolutions.ae,Bread Pudding,ENGLISH,Pudding au pain,FRENCH,batch 1
sanoop@rightsolutions.ae,Agar,ENGLISH,Gélose,FRENCH,batch 1
sanoop@rightsolutions.ae,Escargot,ENGLISH,Escargot,FRENCH,batch 1
sanoop@rightsolutions.ae,Angel Delight,ENGLISH,Délice d'ange,FRENCH,batch 1
sanoop@rightsolutions.ae,Fruit Fool,ENGLISH,Fruit Fool,FRENCH,batch 1
sanoop@rightsolutions.ae,Fruit Pastilles,ENGLISH,Pastilles aux fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,Fruit Crumble,ENGLISH,Crumble aux fruits,FRENCH,batch 1
sanoop@rightsolutions.ae,Fudge,ENGLISH,Fudge,FRENCH,batch 1
sanoop@rightsolutions.ae,Arctic Roll,ENGLISH,Rouleau arctique,FRENCH,batch 1
sanoop@rightsolutions.ae,Bombe Glacee,ENGLISH,Bombe glacée,FRENCH,batch 1
sanoop@rightsolutions.ae,Cherries Jubilee,ENGLISH,Jubilé de cerises,FRENCH,batch 1
sanoop@rightsolutions.ae,Milk,ENGLISH,Lait,FRENCH,batch 1
sanoop@rightsolutions.ae,Cow's milk,ENGLISH,Lait de vache,FRENCH,batch 1
sanoop@rightsolutions.ae,Milk Chocolate,ENGLISH,Chocolat au lait,FRENCH,batch 1
sanoop@rightsolutions.ae,Milk Chocolate Hobnobs,ENGLISH,Hobnobs au chocolat au lait,FRENCH,batch 1
sanoop@rightsolutions.ae,Coconut Milk,ENGLISH,Lait de coco,FRENCH,batch 1
sanoop@rightsolutions.ae,Condensed Coconut Milk,ENGLISH,Lait de coco condensé,FRENCH,batch 1
sanoop@rightsolutions.ae,Evaporated Coconut Milk,ENGLISH,Lait de coco évaporé,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Skim Milk,ENGLISH,Lait écrémé séché,FRENCH,batch 1
sanoop@rightsolutions.ae,Full Cream Milk,ENGLISH,Lait entier,FRENCH,batch 1
sanoop@rightsolutions.ae,Dry Whole Milk,ENGLISH,Lait entier sec,FRENCH,batch 1
sanoop@rightsolutions.ae,Evaporated Milk,ENGLISH,Lait évaporé,FRENCH,batch 1
sanoop@rightsolutions.ae,Evapourated Milk,ENGLISH,Lait évaporé,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Milk,ENGLISH,Lait séché,FRENCH,batch 1
sanoop@rightsolutions.ae,Condensed Milk,ENGLISH,Lait condensé,FRENCH,batch 1
sanoop@rightsolutions.ae,Amasi,ENGLISH,Cerises amarena,FRENCH,batch 1
sanoop@rightsolutions.ae,Donkey,ENGLISH,Âne,FRENCH,batch 1
sanoop@rightsolutions.ae,Domestic Pigeon,ENGLISH,Pigeon domestique,FRENCH,batch 1
sanoop@rightsolutions.ae,Ceci Beans,ENGLISH,Haricots Ceci,FRENCH,batch 1
sanoop@rightsolutions.ae,Chick Peas,ENGLISH,Pois chiches,FRENCH,batch 1
sanoop@rightsolutions.ae,Chickpeas,ENGLISH,Pois chiches,FRENCH,batch 1
sanoop@rightsolutions.ae,2-Ethylbutyric Acid,ENGLISH,Acide éthylbutyrique-2,FRENCH,batch 1
sanoop@rightsolutions.ae,Erythorbic acid,ENGLISH,Acide érythorbique,FRENCH,batch 1
sanoop@rightsolutions.ae,Aspartic Acid,ENGLISH,Acid aspartique,FRENCH,batch 1
sanoop@rightsolutions.ae,Aspartic Acid,ENGLISH,Acid aspartique,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzoic acid,ENGLISH,Acide benzoïque,FRENCH,batch 1
sanoop@rightsolutions.ae,Benzoic Acid,ENGLISH,Acide benzoïque,FRENCH,batch 1
sanoop@rightsolutions.ae,Boric Acid,ENGLISH,Acide borique,FRENCH,batch 1
sanoop@rightsolutions.ae,Boric acid,ENGLISH,Acide borique,FRENCH,batch 1
sanoop@rightsolutions.ae,Butyric Acid,ENGLISH,Acide butyrique,FRENCH,batch 1
sanoop@rightsolutions.ae,Citric acid,ENGLISH,Acide citrique,FRENCH,batch 1
sanoop@rightsolutions.ae,Citric Acid,ENGLISH,Acide citrique,FRENCH,batch 1
sanoop@rightsolutions.ae,Cyclamic Acid,ENGLISH,Acide cyclamique,FRENCH,batch 1
sanoop@rightsolutions.ae,Cyclamic acid and its Na and Ca salts,ENGLISH,Acide cyclamique et ses sels de Na et Ca,FRENCH,batch 1
sanoop@rightsolutions.ae,Acid Phosphate,ENGLISH,Phosphate acide,FRENCH,batch 1
sanoop@rightsolutions.ae,Fumaric Acid,ENGLISH,Acide fumarique,FRENCH,batch 1
sanoop@rightsolutions.ae,Fumaric Acid,ENGLISH,Acide fumarique,FRENCH,batch 1
sanoop@rightsolutions.ae,Caprylic Acid,ENGLISH,Acide caprylique,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium D Pantothenic Acid,ENGLISH,Calcium D acide pantothénique,FRENCH,batch 1
sanoop@rightsolutions.ae,Cholic Acid,ENGLISH,Acide cholique,FRENCH,batch 1
sanoop@rightsolutions.ae,Acetylated Tartaric Acid Monoglyceride,ENGLISH,Monoglycéride d'acide tartrique acétylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Alanine,ENGLISH,Alanine,FRENCH,batch 1
sanoop@rightsolutions.ae,Arginine,ENGLISH,Arginine,FRENCH,batch 1
sanoop@rightsolutions.ae,Arginine,ENGLISH,Arginine,FRENCH,batch 1
sanoop@rightsolutions.ae,Acid Sodium Pyrophosphate,ENGLISH,Pyrophosphate de sodium acide,FRENCH,batch 1
sanoop@rightsolutions.ae,Adipic Acid,ENGLISH,Acide adipique,FRENCH,batch 1
sanoop@rightsolutions.ae,Adipic acid,ENGLISH,Acide adipique,FRENCH,batch 1
sanoop@rightsolutions.ae,Cinnamic Acid,ENGLISH,Acide cinnamique,FRENCH,batch 1
sanoop@rightsolutions.ae,Ascorbic Acid,ENGLISH,Acid ascorbique,FRENCH,batch 1
sanoop@rightsolutions.ae,Ascorbic acid,ENGLISH,Acid ascorbique,FRENCH,batch 1
sanoop@rightsolutions.ae,Acid Casein,ENGLISH,Caséine acide,FRENCH,batch 1
sanoop@rightsolutions.ae,Calcium Acid Phosphate,ENGLISH,Phosphate acide de calcium,FRENCH,batch 1
sanoop@rightsolutions.ae,BHA,ENGLISH,Hydroxyanisole butylé,FRENCH,batch 1
sanoop@rightsolutions.ae,Elk,ENGLISH,Wapiti,FRENCH,batch 1
sanoop@rightsolutions.ae,Coypu,ENGLISH,Coypu,FRENCH,batch 1
sanoop@rightsolutions.ae,Bread,ENGLISH,Pain,FRENCH,batch 1
sanoop@rightsolutions.ae,Bun,ENGLISH,Petit pain,FRENCH,batch 1
sanoop@rightsolutions.ae,Brown Bread,ENGLISH,Pain complet,FRENCH,batch 1
sanoop@rightsolutions.ae,Amish Friendship Bread,ENGLISH,Pain d'amitié amish,FRENCH,batch 1
sanoop@rightsolutions.ae,Beigel,ENGLISH,Beigel,FRENCH,batch 1
sanoop@rightsolutions.ae,Cornbread,ENGLISH,Pain au maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,Anadama Bread,ENGLISH,Pain Anadama,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Bread,ENGLISH,Pain noir,FRENCH,batch 1
sanoop@rightsolutions.ae,Bath Bun,ENGLISH,Petit pain,FRENCH,batch 1
sanoop@rightsolutions.ae,Brioche,ENGLISH,Brioche,FRENCH,batch 1
sanoop@rightsolutions.ae,Beer Bread,ENGLISH,Pain à la bière,FRENCH,batch 1
sanoop@rightsolutions.ae,Boule Bread,ENGLISH,Boule,FRENCH,batch 1
sanoop@rightsolutions.ae,Chelsea Bun,ENGLISH,Chelsea Bun,FRENCH,batch 1
sanoop@rightsolutions.ae,Bagel,ENGLISH,Beignet,FRENCH,batch 1
sanoop@rightsolutions.ae,Arab Bread,ENGLISH,Pain arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,Arabic Bread,ENGLISH,Pain arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,Arabic Bread Big,ENGLISH,Gros pain arabe,FRENCH,batch 1
sanoop@rightsolutions.ae,Cuban Bread,ENGLISH,Pain cubain,FRENCH,batch 1
sanoop@rightsolutions.ae,Banana Bread,ENGLISH,Pain à la banane,FRENCH,batch 1
sanoop@rightsolutions.ae,Bhakri,ENGLISH,Bhakri,FRENCH,batch 1
sanoop@rightsolutions.ae,Bhatoora,ENGLISH,Bhatura,FRENCH,batch 1
sanoop@rightsolutions.ae,Bhatura,ENGLISH,Bhatura,FRENCH,batch 1
sanoop@rightsolutions.ae,Bread and Butter Pudding,ENGLISH,Pudding au pain et beurre,FRENCH,batch 1
sanoop@rightsolutions.ae,Aarul,ENGLISH,Lait caillé,FRENCH,batch 1
sanoop@rightsolutions.ae,Aaruul,ENGLISH,Lait caillé,FRENCH,batch 1
sanoop@rightsolutions.ae,English Mustard,ENGLISH,Moutarde anglaise,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Mustard,ENGLISH,Moutarde noire,FRENCH,batch 1
sanoop@rightsolutions.ae,Dijon Mustard,ENGLISH,Moutarde de Dijon,FRENCH,batch 1
sanoop@rightsolutions.ae,Dijon Wholegrain Mustard,ENGLISH,Moutarde à l'ancienne de Dijon,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Sapote,ENGLISH,Sapote noire,FRENCH,batch 1
sanoop@rightsolutions.ae,Carob,ENGLISH,Caroube,FRENCH,batch 1
sanoop@rightsolutions.ae,Domestic Sheep,ENGLISH,Mouton domestique,FRENCH,batch 1
sanoop@rightsolutions.ae,Frisee,ENGLISH,Endive frisée,FRENCH,batch 1
sanoop@rightsolutions.ae,Drum,ENGLISH,Sciaenidae,FRENCH,batch 1
sanoop@rightsolutions.ae,Dried Vegetables,ENGLISH,Légumes secs,FRENCH,batch 1
sanoop@rightsolutions.ae,Apfelwein,ENGLISH,Cidre,FRENCH,batch 1
sanoop@rightsolutions.ae,Cider Vinegar,ENGLISH,Vinaigre de cidre,FRENCH,batch 1
sanoop@rightsolutions.ae,Apple Vinegar,ENGLISH,Vinaigre de pomme,FRENCH,batch 1
sanoop@rightsolutions.ae,Corn Sugar Vinegar,ENGLISH,Vinaigre de sucre de maïs,FRENCH,batch 1
sanoop@rightsolutions.ae,Distilled Vinegar,ENGLISH,Vinaigre distillé,FRENCH,batch 1
sanoop@rightsolutions.ae,Black Haw Bark Extract,ENGLISH,Extrait d'écorce d'aubépine,FRENCH,batch 1
sanoop@rightsolutions.ae,Electrolyte Blend,ENGLISH,Mélange d'électrolytes,FRENCH,batch 1
sanoop@rightsolutions.ae,Baker's Yeast,ENGLISH,Levure de boulanger,FRENCH,batch 1
sanoop@rightsolutions.ae,Domestic Pig,ENGLISH,Porc domestique,FRENCH,batch 1
sanoop@rightsolutions.ae,Armenian Plum,ENGLISH,Prune arménienne,FRENCH,batch 1
sanoop@rightsolutions.ae,Damson,ENGLISH,Prune,FRENCH,batch 1
sanoop@rightsolutions.ae,Cucumber,ENGLISH,Concombre,FRENCH,batch 1
